timestamp,source_ip,dest_ip,protocol,action,threat_label,log_type,bytes_transferred,user_agent,request_path,is_anomaly
2024-11-30T00:00:00,192.168.1.228,192.168.1.112,TCP,allowed,benign,ids,13573.309658298298,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/,0
2024-12-22T00:00:00,192.168.1.237,192.168.1.187,HTTP,blocked,benign,ids,15669.893331474328,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/login,0
2024-07-20T00:00:00,192.168.1.216,192.168.1.126,TCP,blocked,benign,firewall,28123.208044003088,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/,0
2024-12-04T00:00:00,192.168.1.123,192.168.1.52,TCP,allowed,benign,firewall,41913.70640614364,curl/7.64.1,/,0
2024-08-30T00:00:00,68.36.64.191,192.168.1.201,UDP,blocked,benign,application,25500.76425089764,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/,0
2024-07-14T00:00:00,192.168.1.115,192.168.1.12,UDP,blocked,benign,ids,14939.68334759524,curl/7.64.1,/,0
2024-03-18T00:00:00,122.63.201.122,192.168.1.25,TCP,blocked,benign,application,14994.670850852746,SQLMap/1.6-dev,/,0
2024-07-17T00:00:00,41.117.1.245,192.168.1.248,HTTP,blocked,benign,application,5263.453027743135,Nmap Scripting Engine,/wp-login.php,0
2024-01-18T00:00:00,192.168.1.231,192.168.1.133,HTTPS,allowed,benign,firewall,49704.15511559864,Nmap Scripting Engine,/secure,1
2024-03-26T00:00:00,163.214.94.42,192.168.1.33,TCP,allowed,benign,application,41218.599755457646,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/,0
2024-06-12T00:00:00,57.115.151.72,192.168.1.23,UDP,blocked,benign,application,30130.14849036348,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/,0
2024-02-27T00:00:00,192.168.1.38,192.168.1.146,HTTP,allowed,benign,firewall,36955.31114774252,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/dashboard,0
2024-10-01T00:00:00,88.29.76.112,192.168.1.68,UDP,blocked,suspicious,application,18177.844925973208,Nmap Scripting Engine,/?..\..\etc\passwd,0
2024-11-07T00:00:00,192.168.1.103,192.168.1.10,UDP,blocked,benign,application,15664.617500623366,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/,0
2024-05-17T00:00:00,189.27.174.190,192.168.1.87,HTTPS,blocked,benign,ids,45728.18011273635,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/secure,0
2024-03-09T00:00:00,192.168.1.191,192.168.1.114,HTTPS,blocked,benign,ids,47860.27060369412,Nmap Scripting Engine,/admin/config,0
2024-11-26T00:00:00,192.168.1.114,192.168.1.55,FTP,blocked,benign,application,33952.58811992517,curl/7.64.1,/upload,0
2024-09-20T00:00:00,57.115.151.72,192.168.1.80,HTTPS,blocked,benign,firewall,37387.66300590313,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/secure,0
2024-04-08T00:00:00,95.91.54.172,192.168.1.215,TCP,allowed,benign,ids,13151.891186758809,curl/7.64.1,/,0
2024-08-25T00:00:00,192.168.1.163,192.168.1.237,TCP,allowed,benign,firewall,24511.940961732085,Nmap Scripting Engine,/,0
2024-03-31T00:00:00,245.200.237.136,192.168.1.151,HTTP,blocked,benign,firewall,45230.28202995277,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/dashboard,0
2024-01-15T00:00:00,192.168.1.42,192.168.1.219,HTTP,allowed,benign,firewall,42527.691322978346,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/wp-login.php,0
2024-04-15T00:00:00,192.168.1.105,192.168.1.132,TCP,allowed,benign,ids,8779.538170502361,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/,0
2024-04-24T00:00:00,192.168.1.207,192.168.1.242,UDP,blocked,benign,ids,24771.040931975,curl/7.64.1,/,0
2024-05-09T00:00:00,192.168.1.78,192.168.1.174,HTTP,blocked,benign,application,6794.9675609419255,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/index.php,0
2024-12-05T00:00:00,98.153.120.136,192.168.1.144,HTTP,blocked,benign,ids,22137.00305546108,curl/7.64.1,/wp-login.php,0
2024-06-15T00:00:00,59.211.9.207,192.168.1.168,HTTPS,blocked,benign,firewall,3819.480922559585,SQLMap/1.6-dev,/api/v1/data,0
2024-12-04T00:00:00,192.168.1.36,192.168.1.185,TCP,blocked,benign,ids,17069.058321669614,Nmap Scripting Engine,/,0
2024-07-17T00:00:00,103.172.167.96,192.168.1.182,SSH,allowed,benign,ids,35152.46806338857,Nmap Scripting Engine,/root,0
2024-09-16T00:00:00,192.168.1.44,192.168.1.216,HTTP,allowed,benign,ids,6510.199071157765,Nmap Scripting Engine,/admin,0
2024-05-12T00:00:00,156.109.247.55,192.168.1.196,FTP,blocked,benign,application,48888.99818714885,curl/7.64.1,/backup,0
2024-06-18T00:00:00,192.168.1.150,192.168.1.76,ICMP,allowed,suspicious,ids,41682.673070371406,SQLMap/1.6-dev,/?backup.sql,0
2024-04-09T00:00:00,192.168.1.223,192.168.1.175,UDP,blocked,benign,ids,3614.393489456673,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/,0
2024-04-12T00:00:00,192.168.1.253,192.168.1.146,HTTPS,blocked,benign,firewall,20851.864538833477,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/login,0
2024-09-06T00:00:00,192.168.1.253,192.168.1.46,UDP,allowed,benign,firewall,29740.97224135445,curl/7.64.1,/,0
2024-03-27T00:00:00,192.168.1.41,192.168.1.126,HTTPS,allowed,benign,firewall,40376.66707703327,Nmap Scripting Engine,/api/v1/data,0
2024-07-25T00:00:00,192.168.1.123,192.168.1.99,TCP,allowed,benign,application,24517.86063023103,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/,0
2024-09-28T00:00:00,192.168.1.174,192.168.1.2,HTTP,allowed,benign,firewall,45523.05780787327,curl/7.64.1,/dashboard,0
2024-03-07T00:00:00,192.168.1.129,192.168.1.151,UDP,allowed,benign,firewall,19640.519094180712,curl/7.64.1,/,0
2024-09-23T00:00:00,192.168.1.87,192.168.1.112,HTTPS,allowed,benign,ids,32218.208645162857,curl/7.64.1,/secure,0
2024-03-25T00:00:00,193.69.197.165,192.168.1.5,TCP,allowed,benign,firewall,11173.486395971218,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/,0
2024-12-30T00:00:00,192.168.1.10,192.168.1.97,HTTPS,blocked,benign,application,40945.71915068416,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/admin/config,0
2024-01-25T00:00:00,192.168.1.168,192.168.1.215,TCP,allowed,benign,ids,29230.71832091997,Nmap Scripting Engine,/,0
2024-10-07T00:00:00,192.168.1.180,192.168.1.40,TCP,allowed,benign,ids,27683.07338968521,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/,0
2024-11-14T00:00:00,192.168.1.36,192.168.1.108,HTTPS,allowed,benign,application,47195.68486849774,SQLMap/1.6-dev,/login,0
2024-05-24T00:00:00,192.168.1.28,192.168.1.128,TCP,allowed,benign,ids,34388.38711061788,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/,0
2024-12-26T00:00:00,192.168.1.42,192.168.1.11,HTTP,allowed,benign,application,31596.08363316666,curl/7.64.1,/admin,0
2024-01-02T00:00:00,192.168.1.23,192.168.1.233,TCP,blocked,benign,firewall,6010.982211057739,SQLMap/1.6-dev,/,0
2024-02-21T00:00:00,61.72.172.125,192.168.1.60,ICMP,blocked,suspicious,ids,11579.40663413074,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/?phpmyadmin,0
2024-12-12T00:00:00,192.168.1.190,192.168.1.30,TCP,allowed,benign,firewall,9178.007201553422,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/,0
2024-07-02T00:00:00,19.182.162.16,192.168.1.69,HTTPS,allowed,benign,ids,26358.030100910742,Nmap Scripting Engine,/api/v1/data,0
2024-05-19T00:00:00,109.106.120.222,192.168.1.218,ICMP,blocked,benign,application,8771.014152103224,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/,0
2024-02-23T00:00:00,192.168.1.152,192.168.1.124,HTTPS,blocked,benign,firewall,40170.313966903566,Nmap Scripting Engine,/auth,0
2024-11-09T00:00:00,192.168.1.176,192.168.1.226,HTTPS,allowed,benign,ids,32089.597198423533,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/api/v1/data,0
2024-08-13T00:00:00,192.168.1.67,192.168.1.168,UDP,allowed,benign,application,22313.376746578608,SQLMap/1.6-dev,/,0
2024-08-09T00:00:00,192.168.1.64,192.168.1.124,UDP,blocked,benign,firewall,36697.70532202217,SQLMap/1.6-dev,/,0
2024-01-06T00:00:00,192.168.1.41,192.168.1.130,HTTPS,blocked,benign,firewall,4990.058496107446,Nmap Scripting Engine,/auth,0
2024-05-03T00:00:00,192.168.1.72,192.168.1.13,HTTP,blocked,benign,ids,15505.66244430466,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/api/login,0
2024-08-15T00:00:00,161.77.216.164,192.168.1.23,HTTPS,blocked,benign,ids,42904.95250808697,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/login,0
2024-07-25T00:00:00,192.168.1.143,192.168.1.141,TCP,allowed,benign,application,40669.22854153892,curl/7.64.1,/,0
2024-12-01T00:00:00,192.168.1.244,192.168.1.88,UDP,allowed,benign,firewall,29896.086022806838,curl/7.64.1,/,0
2024-12-02T00:00:00,192.168.1.116,192.168.1.30,TCP,allowed,benign,firewall,22472.482510935588,curl/7.64.1,/,0
2024-10-07T00:00:00,192.168.1.180,192.168.1.28,TCP,allowed,benign,ids,9320.920776831392,Nmap Scripting Engine,/,0
2024-05-10T00:00:00,192.168.1.49,192.168.1.31,FTP,blocked,benign,firewall,12582.341616149102,curl/7.64.1,/upload,0
2024-07-31T00:00:00,192.168.1.163,192.168.1.215,HTTP,allowed,benign,ids,30087.088011439195,SQLMap/1.6-dev,/index.php,0
2024-03-09T00:00:00,164.29.7.190,192.168.1.136,HTTPS,blocked,benign,application,11696.206478528276,SQLMap/1.6-dev,/secure,0
2024-03-06T00:00:00,192.168.1.169,192.168.1.154,HTTP,blocked,benign,application,25308.605822520047,Nmap Scripting Engine,/index.php,0
2024-12-20T00:00:00,55.234.242.146,192.168.1.102,SSH,blocked,suspicious,ids,39589.529594975575,SQLMap/1.6-dev,/root?..\..\etc\passwd,0
2024-06-09T00:00:00,43.68.136.224,192.168.1.162,TCP,allowed,benign,application,44143.46933891097,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/,0
2024-09-14T00:00:00,192.168.1.164,192.168.1.83,HTTPS,blocked,benign,application,31570.91317632599,SQLMap/1.6-dev,/admin/config,0
2024-12-07T00:00:00,207.105.49.25,192.168.1.192,HTTPS,blocked,benign,ids,1751.9230941595897,Nmap Scripting Engine,/secure,0
2024-01-28T00:00:00,192.168.1.52,192.168.1.69,HTTPS,allowed,benign,ids,44879.0370972875,curl/7.64.1,/secure,0
2024-02-01T00:00:00,192.168.1.76,192.168.1.53,HTTPS,allowed,benign,ids,29763.46031577808,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/admin/config,0
2024-12-11T00:00:00,44.137.187.63,192.168.1.191,HTTP,blocked,benign,firewall,45706.74349959261,curl/7.64.1,/wp-login.php,0
2024-12-06T00:00:00,192.168.1.98,192.168.1.100,ICMP,blocked,suspicious,application,48828.3107165776,curl/7.64.1,/?..\..\etc\passwd,0
2024-08-14T00:00:00,221.85.19.132,192.168.1.181,HTTPS,blocked,benign,application,47597.87770962595,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/auth,0
2024-08-17T00:00:00,192.168.1.175,192.168.1.20,TCP,allowed,benign,application,33778.99046918337,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/,0
2024-01-21T00:00:00,192.168.1.143,192.168.1.68,TCP,blocked,benign,firewall,21750.90434821604,Nmap Scripting Engine,/,0
2024-01-21T00:00:00,192.168.1.83,192.168.1.153,TCP,blocked,benign,ids,37659.26037781932,SQLMap/1.6-dev,/,0
2024-02-07T00:00:00,144.138.68.192,192.168.1.135,TCP,allowed,benign,application,27367.416927672388,SQLMap/1.6-dev,/,0
2024-02-17T00:00:00,192.168.1.227,192.168.1.55,HTTP,blocked,benign,ids,19335.88236864036,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/index.php,0
2024-09-28T00:00:00,192.168.1.144,192.168.1.211,HTTPS,allowed,benign,firewall,43913.46179087556,curl/7.64.1,/api/v1/data,0
2024-05-03T00:00:00,59.151.57.2,192.168.1.236,HTTP,allowed,benign,application,7534.279761243986,Nmap Scripting Engine,/dashboard,0
2024-10-03T00:00:00,229.140.23.152,192.168.1.234,HTTP,blocked,benign,application,2962.268282802392,curl/7.64.1,/wp-login.php,0
2024-04-08T00:00:00,192.168.1.22,192.168.1.243,TCP,allowed,benign,application,4398.013254795647,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/,0
2024-12-16T00:00:00,192.168.1.27,192.168.1.53,HTTP,blocked,benign,application,4838.958409054529,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/login,0
2024-08-23T00:00:00,109.9.8.24,192.168.1.23,TCP,allowed,benign,ids,15033.0668354703,curl/7.64.1,/,0
2024-07-17T00:00:00,192.168.1.104,192.168.1.111,UDP,blocked,benign,application,7869.547951214477,SQLMap/1.6-dev,/,0
2024-11-24T00:00:00,57.115.151.72,192.168.1.194,HTTPS,allowed,benign,application,33077.81272850166,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/auth,0
2024-12-17T00:00:00,192.168.1.23,192.168.1.73,HTTPS,blocked,benign,ids,25987.672222079906,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/api/v1/data,0
2024-03-21T00:00:00,192.168.1.35,192.168.1.192,UDP,blocked,benign,application,9531.429663987064,curl/7.64.1,/,0
2024-01-06T00:00:00,192.168.1.143,192.168.1.37,TCP,allowed,benign,application,39203.50971908723,Nmap Scripting Engine,/,0
2024-06-05T00:00:00,192.168.1.190,192.168.1.232,HTTPS,allowed,benign,ids,42438.40826003221,SQLMap/1.6-dev,/secure,0
2024-03-23T00:00:00,192.168.1.158,192.168.1.214,UDP,allowed,benign,firewall,44071.04535780687,SQLMap/1.6-dev,/,0
2024-10-08T00:00:00,192.168.1.141,192.168.1.19,UDP,allowed,benign,ids,6534.439782140742,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/,0
2024-06-18T00:00:00,192.168.1.172,192.168.1.168,TCP,blocked,benign,application,4685.297452483486,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/,0
2024-09-05T00:00:00,192.168.1.158,192.168.1.169,UDP,allowed,benign,application,37220.26630100498,curl/7.64.1,/,0
2024-08-07T00:00:00,192.168.1.81,192.168.1.64,HTTPS,blocked,benign,ids,23647.982474496675,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/auth,0
2024-09-02T00:00:00,192.168.1.92,192.168.1.199,UDP,allowed,benign,firewall,42408.334660944296,SQLMap/1.6-dev,/,0
2024-05-23T00:00:00,97.21.142.76,192.168.1.229,HTTP,blocked,suspicious,application,5038.39905242386,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/index.php?admin,0
2024-10-24T00:00:00,192.168.1.197,192.168.1.152,TCP,allowed,benign,application,17195.28040168669,SQLMap/1.6-dev,/,0
2024-11-30T00:00:00,109.153.17.99,192.168.1.101,TCP,blocked,benign,firewall,26112.113143331564,curl/7.64.1,/,0
2024-12-05T00:00:00,192.168.1.247,192.168.1.207,SSH,allowed,malicious,application,10527.265260475157,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/etc/passwd?hydra,0
2024-09-04T00:00:00,56.60.130.155,192.168.1.57,HTTPS,allowed,benign,firewall,43926.32479196929,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/admin/config,0
2024-07-03T00:00:00,192.168.1.235,192.168.1.117,HTTPS,allowed,benign,application,21362.824091157945,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/admin/config,0
2024-11-20T00:00:00,109.47.72.119,192.168.1.68,HTTP,allowed,benign,ids,42931.0522990285,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/index.php,0
2024-05-08T00:00:00,192.168.1.233,192.168.1.58,HTTP,blocked,benign,ids,31992.171515747734,Nmap Scripting Engine,/index.php,0
2024-01-04T00:00:00,192.168.1.36,192.168.1.113,TCP,allowed,benign,application,42261.62440735955,curl/7.64.1,/,0
2024-03-17T00:00:00,192.168.1.93,192.168.1.155,HTTPS,allowed,benign,application,15184.254573436709,Nmap Scripting Engine,/auth,0
2024-02-28T00:00:00,192.168.1.123,192.168.1.123,TCP,allowed,benign,application,27025.95466722353,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/,0
2024-01-23T00:00:00,192.168.1.152,192.168.1.42,TCP,allowed,benign,application,9716.360400286429,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/,0
2024-05-12T00:00:00,21.22.188.125,192.168.1.246,ICMP,allowed,benign,application,5721.723209375455,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/,0
2024-11-06T00:00:00,236.1.154.83,192.168.1.44,TCP,blocked,benign,application,12022.445978782374,SQLMap/1.6-dev,/,0
2024-03-26T00:00:00,131.127.24.194,192.168.1.237,ICMP,allowed,suspicious,firewall,1183.6418155771728,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/?login,0
2024-11-06T00:00:00,192.168.1.122,192.168.1.231,HTTP,allowed,benign,application,33096.365824422464,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/login,0
2024-09-03T00:00:00,192.168.1.231,192.168.1.155,HTTP,allowed,benign,application,42643.26886857049,Nmap Scripting Engine,/index.php,0
2024-08-03T00:00:00,192.168.1.12,192.168.1.179,HTTP,allowed,benign,ids,25045.94443549686,curl/7.64.1,/index.php,0
2024-12-22T00:00:00,192.168.1.109,192.168.1.35,UDP,allowed,benign,firewall,18689.90828163971,SQLMap/1.6-dev,/,0
2024-05-11T00:00:00,192.168.1.182,192.168.1.191,HTTPS,allowed,benign,application,576.862452219009,Nmap Scripting Engine,/secure,1
2024-12-18T00:00:00,88.29.76.112,192.168.1.93,TCP,blocked,benign,application,35254.90783115398,Nmap Scripting Engine,/,0
2024-11-09T00:00:00,192.168.1.175,192.168.1.102,HTTPS,blocked,benign,application,36646.440930214885,Nmap Scripting Engine,/secure,0
2024-07-08T00:00:00,192.168.1.124,192.168.1.65,SSH,blocked,benign,application,9143.706286996048,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/etc/passwd,0
2024-08-16T00:00:00,181.18.12.170,192.168.1.26,TCP,blocked,benign,ids,44961.32074100929,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/,0
2024-07-18T00:00:00,164.29.7.190,192.168.1.206,TCP,allowed,benign,ids,4282.243964106681,curl/7.64.1,/,0
2024-07-08T00:00:00,192.168.1.10,192.168.1.186,UDP,blocked,benign,application,43108.86695395179,SQLMap/1.6-dev,/,0
2024-12-30T00:00:00,167.180.140.108,192.168.1.243,HTTPS,allowed,suspicious,application,43177.93936499384,SQLMap/1.6-dev,/auth?login,0
2024-01-18T00:00:00,62.225.146.243,192.168.1.133,HTTP,allowed,malicious,application,15763.308078270204,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/admin?DROP TABLE,0
2024-05-21T00:00:00,161.41.203.175,192.168.1.172,UDP,allowed,malicious,application,46208.24298000365,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/?nmap,0
2024-05-25T00:00:00,156.109.247.55,192.168.1.235,HTTP,blocked,benign,ids,29901.92734890623,Nmap Scripting Engine,/index.php,0
2024-01-03T00:00:00,192.168.1.105,192.168.1.130,TCP,allowed,benign,application,19377.543893996484,curl/7.64.1,/,0
2024-09-19T00:00:00,137.197.33.33,192.168.1.209,HTTPS,blocked,benign,application,31813.870175435917,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/auth,0
2024-08-22T00:00:00,192.168.1.230,192.168.1.151,HTTPS,blocked,benign,firewall,16993.566647462663,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/api/v1/data,0
2024-11-20T00:00:00,44.137.187.63,192.168.1.174,HTTPS,blocked,benign,ids,749.678379992189,curl/7.64.1,/secure,1
2024-05-27T00:00:00,192.168.1.173,192.168.1.192,HTTPS,allowed,benign,application,11813.890766762252,Nmap Scripting Engine,/auth,0
2024-06-30T00:00:00,192.168.1.147,192.168.1.69,TCP,allowed,benign,ids,48410.99097907482,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/,0
2024-05-03T00:00:00,69.180.240.175,192.168.1.59,TCP,allowed,benign,application,7950.567850420653,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/,0
2024-11-10T00:00:00,192.168.1.220,192.168.1.139,SSH,blocked,benign,ids,32392.460472648327,SQLMap/1.6-dev,/root,0
2024-09-08T00:00:00,192.168.1.196,192.168.1.235,HTTP,blocked,benign,firewall,49279.61789702434,SQLMap/1.6-dev,/admin,0
2024-01-28T00:00:00,192.168.1.109,192.168.1.123,FTP,allowed,benign,application,45084.49726245054,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/backup,0
2024-03-02T00:00:00,192.168.1.118,192.168.1.81,HTTP,allowed,benign,application,13909.936843808937,Nmap Scripting Engine,/index.php,0
2024-02-21T00:00:00,192.168.1.157,192.168.1.221,UDP,blocked,benign,firewall,17757.340213262418,Nmap Scripting Engine,/,0
2024-07-06T00:00:00,192.168.1.109,192.168.1.54,ICMP,blocked,benign,ids,18435.82743260319,Nmap Scripting Engine,/,0
2024-10-19T00:00:00,192.168.1.148,192.168.1.176,TCP,allowed,benign,application,17791.504245829627,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/,0
2024-07-14T00:00:00,192.168.1.205,192.168.1.246,HTTPS,blocked,benign,firewall,11677.400787394292,Nmap Scripting Engine,/api/v1/data,0
2024-03-09T00:00:00,59.18.232.9,192.168.1.133,HTTP,blocked,benign,ids,37309.25986920831,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/api/login,0
